run_number,alpha,sink_state_1,threshold_val,logistic,update_algorithm,num_nodes,percent_grammar_1,simulation_limit,initial_gamma,deterministic_gamma,gamma_sd,gamma_with_age,gamma_cost,initial_gamma_based_on_age,deterministic_age,cohort1_age,age_sd,percent_cohort2,cohort2_age,chance_listen_to_outgroup,cohort_based_grammar,c1_percent_grammar_1,c2_percent_grammar_1,step,mean_state_of_nodes,mean_age_of_nodes,graph_group
740,0,TRUE,0.3,TRUE,reward,40,30,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,30,0,200,1,FALSE,20,80,1000,0.00721364684654089,1014.654540749895,Probabilistic (SD = 30)
741,0,TRUE,0.3,TRUE,reward,40,35,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,30,0,200,1,FALSE,20,80,1000,0.18296985389786852,1009.8395771474204,Probabilistic (SD = 30)
733,0,TRUE,0.3,TRUE,reward,40,50,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.9924067293410606,1000,Deterministic
743,0,TRUE,0.3,TRUE,reward,40,45,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,30,0,200,1,FALSE,20,80,1000,0.3678289235683361,1010.1801191004048,Probabilistic (SD = 30)
744,0,TRUE,0.3,TRUE,reward,40,50,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,30,0,200,1,FALSE,20,80,1000,0.2388169267916977,1011.5938831717234,Probabilistic (SD = 30)
738,0,TRUE,0.3,TRUE,reward,40,10,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,30,0,200,1,FALSE,20,80,1000,0.00468403954895685,1011.1731004817676,Probabilistic (SD = 30)
748,0,TRUE,0.3,TRUE,reward,40,90,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,30,0,200,1,FALSE,20,80,1000,0.9944844119528338,1011.0213934988932,Probabilistic (SD = 30)
746,0,TRUE,0.3,TRUE,reward,40,70,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,30,0,200,1,FALSE,20,80,1000,0.8820662212084148,1015.2972683387889,Probabilistic (SD = 30)
745,0,TRUE,0.3,TRUE,reward,40,60,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,30,0,200,1,FALSE,20,80,1000,0.8365662661456706,1009.4345570346256,Probabilistic (SD = 30)
749,0,TRUE,0.3,TRUE,reward,40,10,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,50,0,200,1,FALSE,20,80,1000,0.00800281915152368,1000,Deterministic
752,0,TRUE,0.3,TRUE,reward,40,35,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,50,0,200,1,FALSE,20,80,1000,0.29401965448148826,1000,Deterministic
754,0,TRUE,0.3,TRUE,reward,40,45,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,50,0,200,1,FALSE,20,80,1000,0.18839083881199767,1000,Deterministic
753,0,TRUE,0.3,TRUE,reward,40,40,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,50,0,200,1,FALSE,20,80,1000,0.00608810247923028,1000,Deterministic
751,0,TRUE,0.3,TRUE,reward,40,30,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,50,0,200,1,FALSE,20,80,1000,0.00595379443766156,1000,Deterministic
747,0,TRUE,0.3,TRUE,reward,40,80,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,30,0,200,1,FALSE,20,80,1000,0.9945984497787574,1014.385437232951,Probabilistic (SD = 30)
750,0,TRUE,0.3,TRUE,reward,40,20,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,50,0,200,1,FALSE,20,80,1000,0.00816070920750914,1000,Deterministic
755,0,TRUE,0.3,TRUE,reward,40,50,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,50,0,200,1,FALSE,20,80,1000,0.17476106325988316,1000,Deterministic
758,0,TRUE,0.3,TRUE,reward,40,80,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,50,0,200,1,FALSE,20,80,1000,0.9932395567181952,1000,Deterministic
757,0,TRUE,0.3,TRUE,reward,40,70,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,50,0,200,1,FALSE,20,80,1000,0.9267742729395468,1000,Deterministic
756,0,TRUE,0.3,TRUE,reward,40,60,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,50,0,200,1,FALSE,20,80,1000,0.32388095356516067,1000,Deterministic
759,0,TRUE,0.3,TRUE,reward,40,90,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,50,0,200,1,FALSE,20,80,1000,0.9949306079859171,1000,Deterministic
762,0,TRUE,0.3,TRUE,reward,40,30,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,50,0,200,1,FALSE,20,80,1000,0.10455836045794428,1021.9051367828586,Probabilistic (SD = 50)
760,0,TRUE,0.3,TRUE,reward,40,10,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,50,0,200,1,FALSE,20,80,1000,0.00786779703106023,1020.54386354918,Probabilistic (SD = 50)
764,0,TRUE,0.3,TRUE,reward,40,40,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,50,0,200,1,FALSE,20,80,1000,0.07442171237545285,1025.788423551965,Probabilistic (SD = 50)
761,0,TRUE,0.3,TRUE,reward,40,20,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,50,0,200,1,FALSE,20,80,1000,0.00621906171933057,1014.1965980567136,Probabilistic (SD = 50)
766,0,TRUE,0.3,TRUE,reward,40,50,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,50,0,200,1,FALSE,20,80,1000,0.08964428616196297,1015.36786410616,Probabilistic (SD = 50)
765,0,TRUE,0.3,TRUE,reward,40,45,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,50,0,200,1,FALSE,20,80,1000,0.23413641421546216,1020.4735507383537,Probabilistic (SD = 50)
763,0,TRUE,0.3,TRUE,reward,40,35,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,50,0,200,1,FALSE,20,80,1000,0.00592708870417132,1021.9235289706928,Probabilistic (SD = 50)
768,0,TRUE,0.3,TRUE,reward,40,70,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,50,0,200,1,FALSE,20,80,1000,0.9935288735458933,1012.5675361104456,Probabilistic (SD = 50)
770,0,TRUE,0.3,TRUE,reward,40,90,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,50,0,200,1,FALSE,20,80,1000,0.9918444726247864,1015.6539132135152,Probabilistic (SD = 50)
771,0,TRUE,0.3,TRUE,reward,40,10,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,100,0,200,1,FALSE,20,80,1000,0.00743149125787847,1000,Deterministic
772,0,TRUE,0.3,TRUE,reward,40,20,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,100,0,200,1,FALSE,20,80,1000,0.00656109736757913,1000,Deterministic
774,0,TRUE,0.3,TRUE,reward,40,35,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,100,0,200,1,FALSE,20,80,1000,0.19030137654867663,1000,Deterministic
773,0,TRUE,0.3,TRUE,reward,40,30,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,100,0,200,1,FALSE,20,80,1000,0.00495650627299538,1000,Deterministic
767,0,TRUE,0.3,TRUE,reward,40,60,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,50,0,200,1,FALSE,20,80,1000,0.7344031262609256,1017.5280352809176,Probabilistic (SD = 50)
775,0,TRUE,0.3,TRUE,reward,40,40,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,100,0,200,1,FALSE,20,80,1000,0.2727072834748502,1000,Deterministic
777,0,TRUE,0.3,TRUE,reward,40,50,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,100,0,200,1,FALSE,20,80,1000,0.3293597520320866,1000,Deterministic
769,0,TRUE,0.3,TRUE,reward,40,80,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,50,0,200,1,FALSE,20,80,1000,0.992390274416344,1019.5258835306402,Probabilistic (SD = 50)
776,0,TRUE,0.3,TRUE,reward,40,45,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,100,0,200,1,FALSE,20,80,1000,0.32578379266703095,1000,Deterministic
779,0,TRUE,0.3,TRUE,reward,40,70,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,100,0,200,1,FALSE,20,80,1000,0.9010466369685892,1000,Deterministic
780,0,TRUE,0.3,TRUE,reward,40,80,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,100,0,200,1,FALSE,20,80,1000,0.9925231481375798,1000,Deterministic
778,0,TRUE,0.3,TRUE,reward,40,60,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,100,0,200,1,FALSE,20,80,1000,0.37341160845335775,1000,Deterministic
783,0,TRUE,0.3,TRUE,reward,40,20,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,100,0,200,1,FALSE,20,80,1000,0.109212874323297,1045.2435375048196,Probabilistic (SD = 100)
781,0,TRUE,0.3,TRUE,reward,40,90,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,100,0,200,1,FALSE,20,80,1000,0.9925837020992244,1000,Deterministic
784,0,TRUE,0.3,TRUE,reward,40,30,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,100,0,200,1,FALSE,20,80,1000,0.00558730781176212,1051.4581268777654,Probabilistic (SD = 100)
782,0,TRUE,0.3,TRUE,reward,40,10,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,100,0,200,1,FALSE,20,80,1000,0.0087920575109591,1061.4794342738398,Probabilistic (SD = 100)
787,0,TRUE,0.3,TRUE,reward,40,45,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,100,0,200,1,FALSE,20,80,1000,0.7093047570750948,1029.1500297170596,Probabilistic (SD = 100)
788,0,TRUE,0.3,TRUE,reward,40,50,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,100,0,200,1,FALSE,20,80,1000,0.1513090920437991,1034.635860349342,Probabilistic (SD = 100)
789,0,TRUE,0.3,TRUE,reward,40,60,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,100,0,200,1,FALSE,20,80,1000,0.8540991367157046,1035.7749708134877,Probabilistic (SD = 100)
785,0,TRUE,0.3,TRUE,reward,40,35,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,100,0,200,1,FALSE,20,80,1000,0.09232978667834088,1039.157824846029,Probabilistic (SD = 100)
792,0,TRUE,0.3,TRUE,reward,40,90,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,100,0,200,1,FALSE,20,80,1000,0.992873293438326,1040.5287040479354,Probabilistic (SD = 100)
790,0,TRUE,0.3,TRUE,reward,40,70,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,100,0,200,1,FALSE,20,80,1000,0.7383551960847474,1030.3243240062243,Probabilistic (SD = 100)
793,0,TRUE,0.3,TRUE,reward,40,10,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00743385929353589,1000,Deterministic
794,0,TRUE,0.3,TRUE,reward,40,20,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.0073450640058742,1000,Deterministic
786,0,TRUE,0.3,TRUE,reward,40,40,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,100,0,200,1,FALSE,20,80,1000,0.42237393201848217,1034.041524449051,Probabilistic (SD = 100)
791,0,TRUE,0.3,TRUE,reward,40,80,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,100,0,200,1,FALSE,20,80,1000,0.9929694955370704,1032.667724814282,Probabilistic (SD = 100)
796,0,TRUE,0.3,TRUE,reward,40,35,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.5315189971483516,1000,Deterministic
798,0,TRUE,0.3,TRUE,reward,40,45,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.10160136123301886,1000,Deterministic
795,0,TRUE,0.3,TRUE,reward,40,30,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.10192095347174468,1000,Deterministic
800,0,TRUE,0.3,TRUE,reward,40,60,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.757026931085,1000,Deterministic
799,0,TRUE,0.3,TRUE,reward,40,50,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.7106583042865107,1000,Deterministic
801,0,TRUE,0.3,TRUE,reward,40,70,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.9913356468841714,1000,Deterministic
802,0,TRUE,0.3,TRUE,reward,40,80,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.9937060506717522,1000,Deterministic
797,0,TRUE,0.3,TRUE,reward,40,40,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.07248705647551246,1000,Deterministic
803,0,TRUE,0.3,TRUE,reward,40,90,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.9912072432499466,1000,Deterministic
804,0,TRUE,0.3,TRUE,reward,40,10,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,30,0,200,1,FALSE,20,80,1000,0.00544887292624406,1012.4823640972396,Probabilistic (SD = 30)
805,0,TRUE,0.3,TRUE,reward,40,20,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,30,0,200,1,FALSE,20,80,1000,0.00721898358065751,1011.4473246438916,Probabilistic (SD = 30)
806,0,TRUE,0.3,TRUE,reward,40,30,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,30,0,200,1,FALSE,20,80,1000,0.00715038643383035,1012.5928390374976,Probabilistic (SD = 30)
808,0,TRUE,0.3,TRUE,reward,40,40,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,30,0,200,1,FALSE,20,80,1000,0.01118496937760867,1015.7266668873076,Probabilistic (SD = 30)
810,0,TRUE,0.3,TRUE,reward,40,50,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,30,0,200,1,FALSE,20,80,1000,0.6919449777096391,1014.2605980926774,Probabilistic (SD = 30)
809,0,TRUE,0.3,TRUE,reward,40,45,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,30,0,200,1,FALSE,20,80,1000,0.00588029337782226,1011.9850922559656,Probabilistic (SD = 30)
807,0,TRUE,0.3,TRUE,reward,40,35,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,30,0,200,1,FALSE,20,80,1000,0.13458664966057352,1006.4785915995604,Probabilistic (SD = 30)
811,0,TRUE,0.3,TRUE,reward,40,60,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,30,0,200,1,FALSE,20,80,1000,0.9911356893908272,1011.2428600494112,Probabilistic (SD = 30)
813,0,TRUE,0.3,TRUE,reward,40,80,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,30,0,200,1,FALSE,20,80,1000,0.9934922482956984,1007.721352522403,Probabilistic (SD = 30)
815,0,TRUE,0.3,TRUE,reward,40,10,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,50,0,200,1,FALSE,20,80,1000,0.00778760275471461,1000,Deterministic
814,0,TRUE,0.3,TRUE,reward,40,90,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,30,0,200,1,FALSE,20,80,1000,0.9933558818292876,1008.6152961356274,Probabilistic (SD = 30)
812,0,TRUE,0.3,TRUE,reward,40,70,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,30,0,200,1,FALSE,20,80,1000,0.9935733024071798,1010.9549466811592,Probabilistic (SD = 30)
816,0,TRUE,0.3,TRUE,reward,40,20,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,50,0,200,1,FALSE,20,80,1000,0.00756743644732533,1000,Deterministic
817,0,TRUE,0.3,TRUE,reward,40,30,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,50,0,200,1,FALSE,20,80,1000,0.00782939068334891,1000,Deterministic
820,0,TRUE,0.3,TRUE,reward,40,45,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,50,0,200,1,FALSE,20,80,1000,0.09528798079694165,1000,Deterministic
818,0,TRUE,0.3,TRUE,reward,40,35,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,50,0,200,1,FALSE,20,80,1000,0.00584159246652024,1000,Deterministic
819,0,TRUE,0.3,TRUE,reward,40,40,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,50,0,200,1,FALSE,20,80,1000,0.00820069842268838,1000,Deterministic
822,0,TRUE,0.3,TRUE,reward,40,60,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,50,0,200,1,FALSE,20,80,1000,0.9945493430140112,1000,Deterministic
823,0,TRUE,0.3,TRUE,reward,40,70,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,50,0,200,1,FALSE,20,80,1000,0.9919328670438,1000,Deterministic
821,0,TRUE,0.3,TRUE,reward,40,50,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,50,0,200,1,FALSE,20,80,1000,0.7291737351825018,1000,Deterministic
826,0,TRUE,0.3,TRUE,reward,40,10,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,50,0,200,1,FALSE,20,80,1000,0.01063385983817655,1021.7619267781932,Probabilistic (SD = 50)
825,0,TRUE,0.3,TRUE,reward,40,90,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,50,0,200,1,FALSE,20,80,1000,0.99334105842996,1000,Deterministic
830,0,TRUE,0.3,TRUE,reward,40,40,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,50,0,200,1,FALSE,20,80,1000,0.1263464184929155,1025.4269599406343,Probabilistic (SD = 50)
827,0,TRUE,0.3,TRUE,reward,40,20,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,50,0,200,1,FALSE,20,80,1000,0.01128712636723433,1020.9847271168156,Probabilistic (SD = 50)
828,0,TRUE,0.3,TRUE,reward,40,30,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,50,0,200,1,FALSE,20,80,1000,0.00603200745125222,1021.2382530712716,Probabilistic (SD = 50)
824,0,TRUE,0.3,TRUE,reward,40,80,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,50,0,200,1,FALSE,20,80,1000,0.9904714669653388,1000,Deterministic
831,0,TRUE,0.3,TRUE,reward,40,45,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,50,0,200,1,FALSE,20,80,1000,0.2242943499687926,1012.5772174989148,Probabilistic (SD = 50)
829,0,TRUE,0.3,TRUE,reward,40,35,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,50,0,200,1,FALSE,20,80,1000,0.07656192194175745,1021.7855217905432,Probabilistic (SD = 50)
833,0,TRUE,0.3,TRUE,reward,40,60,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,50,0,200,1,FALSE,20,80,1000,0.9942118714109706,1016.5490685672296,Probabilistic (SD = 50)
832,0,TRUE,0.3,TRUE,reward,40,50,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,50,0,200,1,FALSE,20,80,1000,0.792634921699849,1009.6737403240908,Probabilistic (SD = 50)
834,0,TRUE,0.3,TRUE,reward,40,70,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,50,0,200,1,FALSE,20,80,1000,0.9930437484467052,1013.5525972985048,Probabilistic (SD = 50)
836,0,TRUE,0.3,TRUE,reward,40,90,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,50,0,200,1,FALSE,20,80,1000,0.9929609048600758,1019.7301730591122,Probabilistic (SD = 50)
835,0,TRUE,0.3,TRUE,reward,40,80,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,50,0,200,1,FALSE,20,80,1000,0.902555208218461,1021.2708558380212,Probabilistic (SD = 50)
839,0,TRUE,0.3,TRUE,reward,40,30,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,100,0,200,1,FALSE,20,80,1000,0.00697693086507924,1000,Deterministic
837,0,TRUE,0.3,TRUE,reward,40,10,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,100,0,200,1,FALSE,20,80,1000,0.00828941769228652,1000,Deterministic
840,0,TRUE,0.3,TRUE,reward,40,35,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,100,0,200,1,FALSE,20,80,1000,0.00754525613815458,1000,Deterministic
841,0,TRUE,0.3,TRUE,reward,40,40,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,100,0,200,1,FALSE,20,80,1000,0.00589286377474896,1000,Deterministic
842,0,TRUE,0.3,TRUE,reward,40,45,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,100,0,200,1,FALSE,20,80,1000,0.07756230916952081,1000,Deterministic
838,0,TRUE,0.3,TRUE,reward,40,20,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,100,0,200,1,FALSE,20,80,1000,0.00606374833057986,1000,Deterministic
844,0,TRUE,0.3,TRUE,reward,40,60,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,100,0,200,1,FALSE,20,80,1000,0.857785358002426,1000,Deterministic
843,0,TRUE,0.3,TRUE,reward,40,50,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,100,0,200,1,FALSE,20,80,1000,0.9080728976992324,1000,Deterministic
845,0,TRUE,0.3,TRUE,reward,40,70,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,100,0,200,1,FALSE,20,80,1000,0.99312944589279,1000,Deterministic
847,0,TRUE,0.3,TRUE,reward,40,90,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,100,0,200,1,FALSE,20,80,1000,0.9948994148370368,1000,Deterministic
849,0,TRUE,0.3,TRUE,reward,40,20,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,100,0,200,1,FALSE,20,80,1000,0.00800985630801186,1042.142184667876,Probabilistic (SD = 100)
852,0,TRUE,0.3,TRUE,reward,40,40,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,100,0,200,1,FALSE,20,80,1000,0.39041179080719823,1039.2548221145962,Probabilistic (SD = 100)
846,0,TRUE,0.3,TRUE,reward,40,80,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,100,0,200,1,FALSE,20,80,1000,0.9927072347827772,1000,Deterministic
850,0,TRUE,0.3,TRUE,reward,40,30,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,100,0,200,1,FALSE,20,80,1000,0.29725039353604515,1060.1540705899477,Probabilistic (SD = 100)
854,0,TRUE,0.3,TRUE,reward,40,50,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,100,0,200,1,FALSE,20,80,1000,0.717740599833619,1038.1987925215883,Probabilistic (SD = 100)
848,0,TRUE,0.3,TRUE,reward,40,10,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,100,0,200,1,FALSE,20,80,1000,0.00731836202582168,1046.334770116971,Probabilistic (SD = 100)
853,0,TRUE,0.3,TRUE,reward,40,45,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,100,0,200,1,FALSE,20,80,1000,0.07877293614809494,1037.6315072366897,Probabilistic (SD = 100)
851,0,TRUE,0.3,TRUE,reward,40,35,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,100,0,200,1,FALSE,20,80,1000,0.01135308276068425,1043.4365180420805,Probabilistic (SD = 100)
856,0,TRUE,0.3,TRUE,reward,40,70,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,100,0,200,1,FALSE,20,80,1000,0.988373137032942,1031.6446016418336,Probabilistic (SD = 100)
857,0,TRUE,0.3,TRUE,reward,40,80,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,100,0,200,1,FALSE,20,80,1000,0.9916558376665204,1043.3222412557914,Probabilistic (SD = 100)
855,0,TRUE,0.3,TRUE,reward,40,60,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,100,0,200,1,FALSE,20,80,1000,0.9942619444367616,1036.0740046504943,Probabilistic (SD = 100)
860,0,TRUE,0.3,TRUE,reward,40,20,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00683528007121479,1000,Deterministic
858,0,TRUE,0.3,TRUE,reward,40,90,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,100,0,200,1,FALSE,20,80,1000,0.9940037741884338,1049.3736315966555,Probabilistic (SD = 100)
859,0,TRUE,0.3,TRUE,reward,40,10,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00654812982715253,1000,Deterministic
861,0,TRUE,0.3,TRUE,reward,40,30,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.22567467464404256,1000,Deterministic
862,0,TRUE,0.3,TRUE,reward,40,35,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.00408773362479104,1000,Deterministic
863,0,TRUE,0.3,TRUE,reward,40,40,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.1163767230231392,1000,Deterministic
865,0,TRUE,0.3,TRUE,reward,40,50,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.7240916172176016,1000,Deterministic
864,0,TRUE,0.3,TRUE,reward,40,45,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.07032623504929665,1000,Deterministic
866,0,TRUE,0.3,TRUE,reward,40,60,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.8811742775763503,1000,Deterministic
869,0,TRUE,0.3,TRUE,reward,40,90,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.9940557900040474,1000,Deterministic
870,0,TRUE,0.3,TRUE,reward,40,10,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,30,0,200,1,FALSE,20,80,1000,0.00867427325796257,1006.0521816056196,Probabilistic (SD = 30)
867,0,TRUE,0.3,TRUE,reward,40,70,1000,0.01,TRUE,0.01,decreases,1,TRUE,TRUE,0,30,0,200,1,FALSE,20,80,1000,0.9920388662864608,1000,Deterministic
871,0,TRUE,0.3,TRUE,reward,40,20,1000,0.01,TRUE,0.01,decreases,1,TRUE,FALSE,0,30,0,200,1,FALSE,20,80,1000,0.0070419763929369,1012.4837384924352,Probabilistic (SD = 30)
