run_number,percent_cohort2,cohort2_age,percent_grammar_1,eq_step,max_steps,eq_percent
8550,10,500,30,104,1000,0.104
8551,10,500,35,141,1000,0.141
8552,10,500,40,53,1000,0.053
8553,10,500,45,55,1000,0.055
8554,10,500,50,50,1000,0.05
8555,10,500,60,30,1000,0.03
8556,10,500,70,288,1000,0.288
8557,10,500,80,106,1000,0.106
8558,10,500,90,49,1000,0.049
8559,20,500,10,76,1000,0.076
8560,20,500,20,112,1000,0.112
8561,20,500,30,112,1000,0.112
8562,20,500,35,318,1000,0.318
8563,20,500,40,165,1000,0.165
8564,20,500,45,66,1000,0.066
8565,20,500,50,56,1000,0.056
8566,20,500,60,90,1000,0.09
8567,20,500,70,612,1000,0.612
8568,20,500,80,99,1000,0.099
8569,20,500,90,115,1000,0.115
8570,35,500,10,62,1000,0.062
8571,35,500,20,84,1000,0.084
8572,35,500,30,119,1000,0.119
8573,35,500,35,190,1000,0.19
8574,35,500,40,129,1000,0.129
8575,35,500,45,103,1000,0.103
8576,35,500,50,302,1000,0.302
8577,35,500,60,24,1000,0.024
8578,35,500,70,121,1000,0.121
8579,35,500,80,99,1000,0.099
8580,35,500,90,60,1000,0.06
8581,50,500,10,65,1000,0.065
8582,50,500,20,108,1000,0.108
8583,50,500,30,118,1000,0.118
8584,50,500,35,135,1000,0.135
8585,50,500,40,166,1000,0.166
8586,50,500,45,152,1000,0.152
8587,50,500,50,332,1000,0.332
8588,50,500,60,158,1000,0.158
8589,50,500,70,128,1000,0.128
8590,50,500,80,94,1000,0.094
8591,50,500,90,61,1000,0.061
8592,65,500,10,57,1000,0.057
8593,65,500,20,88,1000,0.088
8594,65,500,30,271,1000,0.271
8595,65,500,35,79,1000,0.079
8596,65,500,40,155,1000,0.155
8597,65,500,45,454,1000,0.454
8598,65,500,50,203,1000,0.203
8599,65,500,60,141,1000,0.141
8600,65,500,70,144,1000,0.144
8601,65,500,80,96,1000,0.096
8602,65,500,90,83,1000,0.083
8603,75,500,10,131,1000,0.131
8604,75,500,20,151,1000,0.151
8605,75,500,30,132,1000,0.132
8606,75,500,35,159,1000,0.159
8607,75,500,40,86,1000,0.086
8608,75,500,45,170,1000,0.17
8609,75,500,50,213,1000,0.213
8610,75,500,60,211,1000,0.211
8611,75,500,70,147,1000,0.147
8612,75,500,80,201,1000,0.201
8613,75,500,90,116,1000,0.116
8614,90,500,10,76,1000,0.076
8615,90,500,20,155,1000,0.155
8616,90,500,30,174,1000,0.174
8617,90,500,35,188,1000,0.188
8618,90,500,40,157,1000,0.157
8619,90,500,45,168,1000,0.168
8620,90,500,50,45,1000,0.045
8621,90,500,60,51,1000,0.051
8622,90,500,70,173,1000,0.173
8623,90,500,80,129,1000,0.129
8624,90,500,90,62,1000,0.062
8625,10,50,10,146,1000,0.146
8626,10,50,20,118,1000,0.118
8627,10,50,30,109,1000,0.109
8628,10,50,35,116,1000,0.116
8629,10,50,40,119,1000,0.119
8630,10,50,45,134,1000,0.134
8631,10,50,50,64,1000,0.064
8632,10,50,60,373,1000,0.373
8633,10,50,70,121,1000,0.121
8634,10,50,80,87,1000,0.087
8635,10,50,90,69,1000,0.069
8636,20,50,10,61,1000,0.061
8637,20,50,20,75,1000,0.075
8638,20,50,30,108,1000,0.108
8639,20,50,35,100,1000,0.1
8640,20,50,40,132,1000,0.132
8641,20,50,45,147,1000,0.147
8642,20,50,50,10,1000,0.01
8643,20,50,60,123,1000,0.123
8644,20,50,70,122,1000,0.122
8645,20,50,80,87,1000,0.087
8646,20,50,90,46,1000,0.046
8647,35,50,10,74,1000,0.074
8648,35,50,20,93,1000,0.093
8649,35,50,30,84,1000,0.084
8650,35,50,35,107,1000,0.107
8651,35,50,40,58,1000,0.058
8652,35,50,45,58,1000,0.058
8653,35,50,50,142,1000,0.142
8654,35,50,60,100,1000,0.1
8655,35,50,70,85,1000,0.085
8656,35,50,80,100,1000,0.1
8657,35,50,90,70,1000,0.07
8658,50,50,10,103,1000,0.103
8659,50,50,20,89,1000,0.089
8660,50,50,30,120,1000,0.12
8661,50,50,35,521,1000,0.521
8662,50,50,40,95,1000,0.095
8663,50,50,45,111,1000,0.111
8664,50,50,50,84,1000,0.084
8665,50,50,60,141,1000,0.141
8666,50,50,70,94,1000,0.094
8667,50,50,80,60,1000,0.06
8668,50,50,90,63,1000,0.063
8669,65,50,10,79,1000,0.079
8670,65,50,20,84,1000,0.084
8671,65,50,30,95,1000,0.095
8672,65,50,35,103,1000,0.103
8673,65,50,40,108,1000,0.108
8674,65,50,45,471,1000,0.471
8675,65,50,50,130,1000,0.13
8676,65,50,60,249,1000,0.249
8677,65,50,70,98,1000,0.098
8678,65,50,80,79,1000,0.079
8679,65,50,90,44,1000,0.044
8680,75,50,10,63,1000,0.063
8681,75,50,20,92,1000,0.092
8682,75,50,30,112,1000,0.112
8683,75,50,35,242,1000,0.242
8684,75,50,40,174,1000,0.174
8685,75,50,45,138,1000,0.138
8686,75,50,50,388,1000,0.388
8687,75,50,60,345,1000,0.345
8688,75,50,70,103,1000,0.103
8689,75,50,80,78,1000,0.078
8690,75,50,90,49,1000,0.049
8691,90,50,10,51,1000,0.051
8692,90,50,20,129,1000,0.129
8693,90,50,30,94,1000,0.094
8694,90,50,35,126,1000,0.126
8695,90,50,40,218,1000,0.218
8696,90,50,45,52,1000,0.052
8697,90,50,50,343,1000,0.343
8698,90,50,60,386,1000,0.386
8699,90,50,70,89,1000,0.089
8700,90,50,80,80,1000,0.08
8701,90,50,90,50,1000,0.05
8702,10,150,10,61,1000,0.061
8703,10,150,20,69,1000,0.069
8704,10,150,30,103,1000,0.103
8705,10,150,35,118,1000,0.118
8706,10,150,40,215,1000,0.215
8707,10,150,45,42,1000,0.042
8708,10,150,50,111,1000,0.111
8709,10,150,60,132,1000,0.132
8710,10,150,70,858,1000,0.858
8711,10,150,80,81,1000,0.081
8712,10,150,90,58,1000,0.058
8713,20,150,10,57,1000,0.057
8714,20,150,20,64,1000,0.064
8715,20,150,30,123,1000,0.123
8716,20,150,35,119,1000,0.119
8717,20,150,40,114,1000,0.114
8718,20,150,45,248,1000,0.248
8719,20,150,50,230,1000,0.23
8720,20,150,60,184,1000,0.184
8721,20,150,70,83,1000,0.083
8722,20,150,80,73,1000,0.073
8723,20,150,90,54,1000,0.054
8724,35,150,10,88,1000,0.088
8725,35,150,20,80,1000,0.08
8726,35,150,30,113,1000,0.113
8727,35,150,35,107,1000,0.107
8728,35,150,40,187,1000,0.187
8729,35,150,45,335,1000,0.335
8730,35,150,50,95,1000,0.095
8731,35,150,60,115,1000,0.115
8732,35,150,70,182,1000,0.182
8733,35,150,80,79,1000,0.079
8734,35,150,90,54,1000,0.054
8735,50,150,10,56,1000,0.056
8736,50,150,20,85,1000,0.085
8737,50,150,30,150,1000,0.15
8738,50,150,35,234,1000,0.234
8739,50,150,40,131,1000,0.131
8740,50,150,45,84,1000,0.084
8741,50,150,50,167,1000,0.167
8742,50,150,60,120,1000,0.12
8743,50,150,70,323,1000,0.323
8744,50,150,80,108,1000,0.108
8745,50,150,90,67,1000,0.067
8746,65,150,10,59,1000,0.059
8747,65,150,20,95,1000,0.095
8748,65,150,30,253,1000,0.253
8749,65,150,35,253,1000,0.253
8750,65,150,40,139,1000,0.139
8751,65,150,45,453,1000,0.453
8752,65,150,50,95,1000,0.095
8753,65,150,60,150,1000,0.15
8754,65,150,70,114,1000,0.114
8755,65,150,80,76,1000,0.076
8756,65,150,90,117,1000,0.117
8757,75,150,10,68,1000,0.068
8758,75,150,20,99,1000,0.099
8759,75,150,30,95,1000,0.095
8760,75,150,35,106,1000,0.106
8761,75,150,40,339,1000,0.339
8762,75,150,45,234,1000,0.234
8763,75,150,50,154,1000,0.154
8764,75,150,60,142,1000,0.142
8765,75,150,70,111,1000,0.111
8766,75,150,80,80,1000,0.08
8767,75,150,90,47,1000,0.047
8768,90,150,10,59,1000,0.059
8769,90,150,20,76,1000,0.076
8770,90,150,30,251,1000,0.251
8771,90,150,35,303,1000,0.303
8772,90,150,40,435,1000,0.435
8773,90,150,45,88,1000,0.088
8774,90,150,50,86,1000,0.086
8775,90,150,60,55,1000,0.055
8776,90,150,70,134,1000,0.134
8777,90,150,80,90,1000,0.09
8778,90,150,90,87,1000,0.087
8779,10,300,10,88,1000,0.088
8780,10,300,20,78,1000,0.078
8781,10,300,30,94,1000,0.094
8782,10,300,35,97,1000,0.097
8783,10,300,40,95,1000,0.095
8784,10,300,45,104,1000,0.104
8785,10,300,50,225,1000,0.225
8786,10,300,60,66,1000,0.066
8787,10,300,70,111,1000,0.111
8788,10,300,80,92,1000,0.092
8789,10,300,90,46,1000,0.046
8790,20,300,10,64,1000,0.064
8791,20,300,20,74,1000,0.074
8792,20,300,30,90,1000,0.09
8793,20,300,35,182,1000,0.182
8794,20,300,40,108,1000,0.108
8795,20,300,45,10,1000,0.01
8796,20,300,50,171,1000,0.171
8797,20,300,60,118,1000,0.118
8798,20,300,70,827,1000,0.827
8799,20,300,80,69,1000,0.069
8800,20,300,90,85,1000,0.085
8801,35,300,10,63,1000,0.063
8802,35,300,20,78,1000,0.078
8803,35,300,30,112,1000,0.112
8804,35,300,35,162,1000,0.162
8805,35,300,40,158,1000,0.158
8806,35,300,45,19,1000,0.019
8807,35,300,50,69,1000,0.069
8808,35,300,60,37,1000,0.037
8809,35,300,70,129,1000,0.129
8810,35,300,80,79,1000,0.079
8811,35,300,90,84,1000,0.084
8812,50,300,10,72,1000,0.072
8813,50,300,20,96,1000,0.096
8814,50,300,30,124,1000,0.124
8815,50,300,35,126,1000,0.126
8816,50,300,40,208,1000,0.208
8817,50,300,45,0,1000,0
8818,50,300,50,209,1000,0.209
8819,50,300,60,104,1000,0.104
8820,50,300,70,117,1000,0.117
8821,50,300,80,112,1000,0.112
8822,50,300,90,58,1000,0.058
8823,65,300,10,63,1000,0.063
8824,65,300,20,147,1000,0.147
8825,65,300,30,258,1000,0.258
8826,65,300,35,253,1000,0.253
8827,65,300,40,214,1000,0.214
8828,65,300,45,290,1000,0.29
8829,65,300,50,232,1000,0.232
8830,65,300,60,34,1000,0.034
8831,65,300,70,146,1000,0.146
8832,65,300,80,237,1000,0.237
8833,65,300,90,80,1000,0.08
8834,75,300,10,55,1000,0.055
8835,75,300,20,158,1000,0.158
8836,75,300,30,125,1000,0.125
8837,75,300,35,162,1000,0.162
8838,75,300,40,124,1000,0.124
8839,75,300,45,701,1000,0.701
8840,75,300,50,132,1000,0.132
8841,75,300,60,268,1000,0.268
8842,75,300,70,102,1000,0.102
8843,75,300,80,128,1000,0.128
8844,75,300,90,84,1000,0.084
8845,90,300,10,84,1000,0.084
8846,90,300,20,124,1000,0.124
8847,90,300,30,118,1000,0.118
8848,90,300,35,137,1000,0.137
8849,90,300,40,157,1000,0.157
8850,90,300,45,106,1000,0.106
8851,90,300,50,497,1000,0.497
8852,90,300,60,114,1000,0.114
8853,90,300,70,368,1000,0.368
8854,90,300,80,128,1000,0.128
8855,90,300,90,70,1000,0.07
8856,10,500,10,70,1000,0.07
8857,10,500,20,103,1000,0.103
8858,10,500,30,194,1000,0.194
8859,10,500,35,100,1000,0.1
8860,10,500,40,99,1000,0.099
8861,10,500,45,243,1000,0.243
8862,10,500,50,216,1000,0.216
8863,10,500,60,123,1000,0.123
8864,10,500,70,302,1000,0.302
8865,10,500,80,76,1000,0.076
8866,10,500,90,76,1000,0.076
8867,20,500,10,62,1000,0.062
8868,20,500,20,78,1000,0.078
8869,20,500,30,125,1000,0.125
8870,20,500,35,224,1000,0.224
8871,20,500,40,85,1000,0.085
8872,20,500,45,114,1000,0.114
8873,20,500,50,0,1000,0
8874,20,500,60,112,1000,0.112
8875,20,500,70,335,1000,0.335
8876,20,500,80,103,1000,0.103
8877,20,500,90,106,1000,0.106
8878,35,500,10,58,1000,0.058
8879,35,500,20,83,1000,0.083
8880,35,500,30,108,1000,0.108
8881,35,500,35,0,1000,0
8882,35,500,40,121,1000,0.121
8883,35,500,45,141,1000,0.141
8884,35,500,50,145,1000,0.145
8885,35,500,60,566,1000,0.566
8886,35,500,70,360,1000,0.36
8887,35,500,80,105,1000,0.105
8888,35,500,90,85,1000,0.085
8889,50,500,10,66,1000,0.066
8890,50,500,20,116,1000,0.116
8891,50,500,30,87,1000,0.087
8892,50,500,35,149,1000,0.149
8893,50,500,40,161,1000,0.161
8894,50,500,45,222,1000,0.222
8895,50,500,50,147,1000,0.147
8896,50,500,60,133,1000,0.133
8897,50,500,70,127,1000,0.127
8898,50,500,80,109,1000,0.109
8899,50,500,90,63,1000,0.063
8900,65,500,10,93,1000,0.093
8901,65,500,20,126,1000,0.126
8902,65,500,30,114,1000,0.114
8903,65,500,35,172,1000,0.172
8904,65,500,40,80,1000,0.08
8905,65,500,45,847,1000,0.847
8906,65,500,50,239,1000,0.239
8907,65,500,60,555,1000,0.555
8908,65,500,70,956,1000,0.956
8909,65,500,80,144,1000,0.144
8910,65,500,90,70,1000,0.07
8911,75,500,10,76,1000,0.076
8912,75,500,20,135,1000,0.135
8913,75,500,30,78,1000,0.078
8914,75,500,35,112,1000,0.112
8915,75,500,40,670,1000,0.67
8916,75,500,45,209,1000,0.209
8917,75,500,50,223,1000,0.223
8918,75,500,60,2,1000,0.002
8919,75,500,70,156,1000,0.156
8920,75,500,80,93,1000,0.093
8921,75,500,90,70,1000,0.07
8922,90,500,10,63,1000,0.063
8923,90,500,20,169,1000,0.169
8924,90,500,30,231,1000,0.231
8925,90,500,35,105,1000,0.105
8926,90,500,40,300,1000,0.3
8927,90,500,45,121,1000,0.121
8928,90,500,50,74,1000,0.074
8929,90,500,60,175,1000,0.175
8930,90,500,70,129,1000,0.129
8931,90,500,80,165,1000,0.165
8932,90,500,90,142,1000,0.142
8933,10,50,10,66,1000,0.066
8934,10,50,20,193,1000,0.193
8935,10,50,30,94,1000,0.094
8936,10,50,35,102,1000,0.102
8937,10,50,40,115,1000,0.115
8938,10,50,45,124,1000,0.124
8939,10,50,50,32,1000,0.032
8940,10,50,60,134,1000,0.134
8941,10,50,70,127,1000,0.127
8942,10,50,80,83,1000,0.083
8943,10,50,90,55,1000,0.055
8944,20,50,10,61,1000,0.061
8945,20,50,20,70,1000,0.07
8946,20,50,30,0,1000,0
8947,20,50,35,126,1000,0.126
8948,20,50,40,92,1000,0.092
8949,20,50,45,102,1000,0.102
8950,20,50,50,156,1000,0.156
8951,20,50,60,227,1000,0.227
8952,20,50,70,105,1000,0.105
8953,20,50,80,76,1000,0.076
8954,20,50,90,46,1000,0.046
8955,35,50,10,59,1000,0.059
8956,35,50,20,64,1000,0.064
8957,35,50,30,102,1000,0.102
8958,35,50,35,78,1000,0.078
8959,35,50,40,153,1000,0.153
8960,35,50,45,4,1000,0.004
8961,35,50,50,155,1000,0.155
8962,35,50,60,90,1000,0.09
8963,35,50,70,117,1000,0.117
8964,35,50,80,84,1000,0.084
8965,35,50,90,49,1000,0.049
8966,50,50,10,75,1000,0.075
8967,50,50,20,111,1000,0.111
8968,50,50,30,99,1000,0.099
8969,50,50,35,92,1000,0.092
8970,50,50,40,154,1000,0.154
8971,50,50,45,0,1000,0
8972,50,50,50,6,1000,0.006
8973,50,50,60,99,1000,0.099
8974,50,50,70,91,1000,0.091
8975,50,50,80,80,1000,0.08
8976,50,50,90,56,1000,0.056
8977,65,50,10,78,1000,0.078
8978,65,50,20,71,1000,0.071
8979,65,50,30,126,1000,0.126
8980,65,50,35,320,1000,0.32
8981,65,50,40,132,1000,0.132
8982,65,50,45,90,1000,0.09
8983,65,50,50,210,1000,0.21
8984,65,50,60,0,1000,0
8985,65,50,70,112,1000,0.112
8986,65,50,80,93,1000,0.093
8987,65,50,90,57,1000,0.057
8988,75,50,10,55,1000,0.055
8989,75,50,20,78,1000,0.078
8990,75,50,30,86,1000,0.086
8991,75,50,35,105,1000,0.105
8992,75,50,40,147,1000,0.147
8993,75,50,45,354,1000,0.354
8994,75,50,50,561,1000,0.561
8995,75,50,60,153,1000,0.153
8996,75,50,70,94,1000,0.094
8997,75,50,80,114,1000,0.114
8998,75,50,90,53,1000,0.053
8999,90,50,10,66,1000,0.066
9000,90,50,20,86,1000,0.086
9001,90,50,30,120,1000,0.12
9002,90,50,35,746,1000,0.746
9003,90,50,40,58,1000,0.058
9004,90,50,45,143,1000,0.143
9005,90,50,50,165,1000,0.165
9006,90,50,60,489,1000,0.489
9007,90,50,70,490,1000,0.49
9008,90,50,80,90,1000,0.09
9009,90,50,90,58,1000,0.058
9010,10,150,10,67,1000,0.067
9011,10,150,20,9,1000,0.009
9012,10,150,30,109,1000,0.109
9013,10,150,35,110,1000,0.11
9014,10,150,40,88,1000,0.088
9015,10,150,45,201,1000,0.201
9016,10,150,50,32,1000,0.032
9017,10,150,60,274,1000,0.274
9018,10,150,70,99,1000,0.099
9019,10,150,80,70,1000,0.07
9020,10,150,90,59,1000,0.059
9021,20,150,10,71,1000,0.071
9022,20,150,20,66,1000,0.066
9023,20,150,30,108,1000,0.108
9024,20,150,35,178,1000,0.178
9025,20,150,40,146,1000,0.146
9026,20,150,45,46,1000,0.046
9027,20,150,50,140,1000,0.14
9028,20,150,60,132,1000,0.132
9029,20,150,70,100,1000,0.1
9030,20,150,80,100,1000,0.1
9031,20,150,90,55,1000,0.055
9032,35,150,10,70,1000,0.07
9033,35,150,20,76,1000,0.076
9034,35,150,30,106,1000,0.106
9035,35,150,35,103,1000,0.103
9036,35,150,40,153,1000,0.153
9037,35,150,45,55,1000,0.055
9038,35,150,50,699,1000,0.699
9039,35,150,60,102,1000,0.102
9040,35,150,70,121,1000,0.121
9041,35,150,80,85,1000,0.085
9042,35,150,90,74,1000,0.074
9043,50,150,10,59,1000,0.059
9044,50,150,20,79,1000,0.079
9045,50,150,30,116,1000,0.116
9046,50,150,35,115,1000,0.115
9047,50,150,40,147,1000,0.147
9048,50,150,45,53,1000,0.053
9049,50,150,50,149,1000,0.149
9050,50,150,60,604,1000,0.604
9051,50,150,70,565,1000,0.565
9052,50,150,80,315,1000,0.315
9053,50,150,90,68,1000,0.068
9054,65,150,10,50,1000,0.05
9055,65,150,20,89,1000,0.089
9056,65,150,30,111,1000,0.111
9057,65,150,35,167,1000,0.167
9058,65,150,40,93,1000,0.093
9059,65,150,45,141,1000,0.141
9060,65,150,50,292,1000,0.292
9061,65,150,60,142,1000,0.142
9062,65,150,70,117,1000,0.117
9063,65,150,80,102,1000,0.102
9064,65,150,90,66,1000,0.066
9065,75,150,10,52,1000,0.052
9066,75,150,20,87,1000,0.087
9067,75,150,30,112,1000,0.112
9068,75,150,35,270,1000,0.27
9069,75,150,40,120,1000,0.12
9070,75,150,45,179,1000,0.179
9071,75,150,50,141,1000,0.141
9072,75,150,60,110,1000,0.11
9073,75,150,70,108,1000,0.108
9074,75,150,80,0,1000,0
9075,75,150,90,60,1000,0.06
9076,90,150,10,77,1000,0.077
9077,90,150,20,90,1000,0.09
9078,90,150,30,109,1000,0.109
9079,90,150,35,462,1000,0.462
9080,90,150,40,105,1000,0.105
9081,90,150,45,148,1000,0.148
9082,90,150,50,74,1000,0.074
9083,90,150,60,59,1000,0.059
9084,90,150,70,108,1000,0.108
9085,90,150,80,88,1000,0.088
9086,90,150,90,65,1000,0.065
9087,10,300,10,67,1000,0.067
9088,10,300,20,82,1000,0.082
9089,10,300,30,90,1000,0.09
9090,10,300,35,121,1000,0.121
9091,10,300,40,0,1000,0
9092,10,300,45,99,1000,0.099
9093,10,300,50,102,1000,0.102
9094,10,300,60,452,1000,0.452
9095,10,300,70,111,1000,0.111
9096,10,300,80,71,1000,0.071
9097,10,300,90,69,1000,0.069
9098,20,300,10,51,1000,0.051
9099,20,300,20,74,1000,0.074
9100,20,300,30,179,1000,0.179
9101,20,300,35,106,1000,0.106
9102,20,300,40,121,1000,0.121
9103,20,300,45,144,1000,0.144
9104,20,300,50,257,1000,0.257
9105,20,300,60,18,1000,0.018
9106,20,300,70,110,1000,0.11
9107,20,300,80,70,1000,0.07
9108,20,300,90,55,1000,0.055
9109,35,300,10,72,1000,0.072
9110,35,300,20,85,1000,0.085
9111,35,300,30,115,1000,0.115
9112,35,300,35,132,1000,0.132
9113,35,300,40,138,1000,0.138
9114,35,300,45,173,1000,0.173
9115,35,300,50,44,1000,0.044
9116,35,300,60,179,1000,0.179
9117,35,300,70,819,1000,0.819
9118,35,300,80,93,1000,0.093
9119,35,300,90,261,1000,0.261
9120,50,300,10,67,1000,0.067
9121,50,300,20,137,1000,0.137
9122,50,300,30,215,1000,0.215
9123,50,300,35,86,1000,0.086
9124,50,300,40,106,1000,0.106
9125,50,300,45,94,1000,0.094
9126,50,300,50,155,1000,0.155
9127,50,300,60,648,1000,0.648
9128,50,300,70,104,1000,0.104
9129,50,300,80,96,1000,0.096
9130,50,300,90,64,1000,0.064
9131,65,300,10,72,1000,0.072
9132,65,300,20,110,1000,0.11
9133,65,300,30,60,1000,0.06
9134,65,300,35,153,1000,0.153
9135,65,300,40,106,1000,0.106
9136,65,300,45,152,1000,0.152
9137,65,300,50,143,1000,0.143
9138,65,300,60,3,1000,0.003
9139,65,300,70,101,1000,0.101
9140,65,300,80,92,1000,0.092
9141,65,300,90,133,1000,0.133
9142,75,300,10,66,1000,0.066
9143,75,300,20,100,1000,0.1
9144,75,300,30,832,1000,0.832
9145,75,300,35,179,1000,0.179
9146,75,300,40,126,1000,0.126
9147,75,300,45,39,1000,0.039
9148,75,300,50,0,1000,0
9149,75,300,60,120,1000,0.12
9150,75,300,70,127,1000,0.127
9151,75,300,80,103,1000,0.103
9152,75,300,90,75,1000,0.075
9153,90,300,10,110,1000,0.11
9154,90,300,20,98,1000,0.098
9155,90,300,30,147,1000,0.147
9156,90,300,35,158,1000,0.158
9157,90,300,40,167,1000,0.167
9158,90,300,45,343,1000,0.343
9159,90,300,50,24,1000,0.024
9160,90,300,60,209,1000,0.209
9161,90,300,70,154,1000,0.154
9162,90,300,80,100,1000,0.1
9163,90,300,90,64,1000,0.064
9164,10,500,10,77,1000,0.077
9165,10,500,20,228,1000,0.228
9166,10,500,30,103,1000,0.103
9167,10,500,35,133,1000,0.133
9168,10,500,40,91,1000,0.091
9169,10,500,45,25,1000,0.025
9170,10,500,50,137,1000,0.137
9171,10,500,60,88,1000,0.088
9172,10,500,70,110,1000,0.11
9173,10,500,80,97,1000,0.097
9174,10,500,90,56,1000,0.056
9175,20,500,10,56,1000,0.056
9176,20,500,20,130,1000,0.13
9177,20,500,30,43,1000,0.043
9178,20,500,35,11,1000,0.011
9179,20,500,40,181,1000,0.181
9180,20,500,45,216,1000,0.216
9181,20,500,50,459,1000,0.459
9182,20,500,60,139,1000,0.139
9183,20,500,70,123,1000,0.123
9184,20,500,80,108,1000,0.108
9185,20,500,90,40,1000,0.04
9186,35,500,10,58,1000,0.058
9187,35,500,20,111,1000,0.111
9188,35,500,30,119,1000,0.119
9189,35,500,35,105,1000,0.105
9190,35,500,40,158,1000,0.158
9191,35,500,45,32,1000,0.032
9192,35,500,50,273,1000,0.273
9193,35,500,60,176,1000,0.176
9194,35,500,70,96,1000,0.096
9195,35,500,80,99,1000,0.099
9196,35,500,90,106,1000,0.106
9197,50,500,10,71,1000,0.071
9198,50,500,20,100,1000,0.1
9199,50,500,30,188,1000,0.188
9200,50,500,35,128,1000,0.128
9201,50,500,40,65,1000,0.065
9202,50,500,45,270,1000,0.27
9203,50,500,50,156,1000,0.156
9204,50,500,60,163,1000,0.163
9205,50,500,70,0,1000,0
9206,50,500,80,102,1000,0.102
9207,50,500,90,86,1000,0.086
9208,65,500,10,49,1000,0.049
9209,65,500,20,115,1000,0.115
9210,65,500,30,160,1000,0.16
9211,65,500,35,174,1000,0.174
9212,65,500,40,92,1000,0.092
9213,65,500,45,370,1000,0.37
9214,65,500,50,58,1000,0.058
9215,65,500,60,126,1000,0.126
9216,65,500,70,161,1000,0.161
9217,65,500,80,115,1000,0.115
9218,65,500,90,82,1000,0.082
9219,75,500,10,130,1000,0.13
9220,75,500,20,110,1000,0.11
9221,75,500,30,144,1000,0.144
9222,75,500,35,157,1000,0.157
9223,75,500,40,58,1000,0.058
9224,75,500,45,196,1000,0.196
9225,75,500,50,170,1000,0.17
9226,75,500,60,768,1000,0.768
9227,75,500,70,226,1000,0.226
9228,75,500,80,127,1000,0.127
9229,75,500,90,78,1000,0.078
9230,90,500,10,98,1000,0.098
9231,90,500,20,153,1000,0.153
9232,90,500,30,171,1000,0.171
9233,90,500,35,187,1000,0.187
9234,90,500,40,250,1000,0.25
9235,90,500,45,241,1000,0.241
9236,90,500,50,110,1000,0.11
9237,90,500,60,1,1000,0.001
9238,90,500,70,164,1000,0.164
9239,90,500,80,135,1000,0.135
9240,90,500,90,73,1000,0.073
9241,10,50,10,65,1000,0.065
9242,10,50,20,87,1000,0.087
9243,10,50,30,770,1000,0.77
9244,10,50,35,91,1000,0.091
9245,10,50,40,48,1000,0.048
9246,10,50,45,125,1000,0.125
9247,10,50,50,602,1000,0.602
9248,10,50,60,98,1000,0.098
9249,10,50,70,43,1000,0.043
9250,10,50,80,79,1000,0.079
9251,10,50,90,57,1000,0.057
9252,20,50,10,52,1000,0.052
9253,20,50,20,85,1000,0.085
9254,20,50,30,284,1000,0.284
9255,20,50,35,99,1000,0.099
9256,20,50,40,49,1000,0.049
9257,20,50,45,99,1000,0.099
9258,20,50,50,159,1000,0.159
9259,20,50,60,166,1000,0.166
9260,20,50,70,94,1000,0.094
9261,20,50,80,87,1000,0.087
9262,20,50,90,46,1000,0.046
9263,35,50,10,52,1000,0.052
9264,35,50,20,131,1000,0.131
9265,35,50,30,79,1000,0.079
9266,35,50,35,212,1000,0.212
9267,35,50,40,52,1000,0.052
9268,35,50,45,335,1000,0.335
9269,35,50,50,143,1000,0.143
9270,35,50,60,110,1000,0.11
9271,35,50,70,189,1000,0.189
9272,35,50,80,121,1000,0.121
9273,35,50,90,96,1000,0.096
9274,50,50,10,53,1000,0.053
9275,50,50,20,87,1000,0.087
9276,50,50,30,90,1000,0.09
9277,50,50,35,131,1000,0.131
9278,50,50,40,141,1000,0.141
9279,50,50,45,324,1000,0.324
9280,50,50,50,215,1000,0.215
9281,50,50,60,517,1000,0.517
9282,50,50,70,97,1000,0.097
9283,50,50,80,107,1000,0.107
9284,50,50,90,65,1000,0.065
9285,65,50,10,136,1000,0.136
9286,65,50,20,107,1000,0.107
9287,65,50,30,95,1000,0.095
9288,65,50,35,477,1000,0.477
9289,65,50,40,106,1000,0.106
9290,65,50,45,132,1000,0.132
9291,65,50,50,4,1000,0.004
9292,65,50,60,25,1000,0.025
9293,65,50,70,200,1000,0.2
9294,65,50,80,76,1000,0.076
9295,65,50,90,63,1000,0.063
9296,75,50,10,56,1000,0.056
9297,75,50,20,118,1000,0.118
9298,75,50,30,91,1000,0.091
9299,75,50,35,134,1000,0.134
9300,75,50,40,192,1000,0.192
9301,75,50,45,116,1000,0.116
9302,75,50,50,25,1000,0.025
9303,75,50,60,100,1000,0.1
9304,75,50,70,107,1000,0.107
9305,75,50,80,71,1000,0.071
9306,75,50,90,58,1000,0.058
9307,90,50,10,58,1000,0.058
9308,90,50,20,95,1000,0.095
9309,90,50,30,38,1000,0.038
9310,90,50,35,115,1000,0.115
9311,90,50,40,170,1000,0.17
9312,90,50,45,384,1000,0.384
9313,90,50,50,146,1000,0.146
9314,90,50,60,849,1000,0.849
9315,90,50,70,120,1000,0.12
9316,90,50,80,61,1000,0.061
9317,90,50,90,72,1000,0.072
9318,10,150,10,73,1000,0.073
9319,10,150,20,83,1000,0.083
9320,10,150,30,92,1000,0.092
9321,10,150,35,248,1000,0.248
9322,10,150,40,825,1000,0.825
9323,10,150,45,123,1000,0.123
9324,10,150,50,319,1000,0.319
9325,10,150,60,92,1000,0.092
