run_number,initial_gamma,age_sd,deterministic_age,eq_step,max_steps,eq_percent
1862,0.01,30,FALSE,125,1000,0.125
1863,0.01,30,FALSE,103,1000,0.103
1864,0.01,30,FALSE,121,1000,0.121
1865,0.01,30,FALSE,0,1000,0
1866,0.01,30,FALSE,122,1000,0.122
1867,0.01,30,FALSE,120,1000,0.12
1868,0.01,30,FALSE,99,1000,0.099
1869,0.01,30,FALSE,91,1000,0.091
1870,0.01,30,FALSE,66,1000,0.066
1871,0.01,50,TRUE,52,1000,0.052
1872,0.01,50,TRUE,72,1000,0.072
1873,0.01,50,TRUE,132,1000,0.132
1874,0.01,50,TRUE,95,1000,0.095
1875,0.01,50,TRUE,114,1000,0.114
1876,0.01,50,TRUE,119,1000,0.119
1877,0.01,50,TRUE,145,1000,0.145
1878,0.01,50,TRUE,101,1000,0.101
1879,0.01,50,TRUE,86,1000,0.086
1880,0.01,50,TRUE,86,1000,0.086
1881,0.01,50,TRUE,68,1000,0.068
1882,0.01,50,FALSE,57,1000,0.057
1883,0.01,50,FALSE,70,1000,0.07
1884,0.01,50,FALSE,95,1000,0.095
1885,0.01,50,FALSE,130,1000,0.13
1886,0.01,50,FALSE,157,1000,0.157
1887,0.01,50,FALSE,84,1000,0.084
1888,0.01,50,FALSE,435,1000,0.435
1889,0.01,50,FALSE,21,1000,0.021
1890,0.01,50,FALSE,12,1000,0.012
1891,0.01,50,FALSE,135,1000,0.135
1892,0.01,50,FALSE,50,1000,0.05
1893,0.01,100,TRUE,98,1000,0.098
1894,0.01,100,TRUE,111,1000,0.111
1895,0.01,100,TRUE,83,1000,0.083
1896,0.01,100,TRUE,661,1000,0.661
1897,0.01,100,TRUE,7,1000,0.007
1898,0.01,100,TRUE,203,1000,0.203
1899,0.01,100,TRUE,105,1000,0.105
1900,0.01,100,TRUE,118,1000,0.118
1901,0.01,100,TRUE,93,1000,0.093
1902,0.01,100,TRUE,70,1000,0.07
1903,0.01,100,TRUE,59,1000,0.059
1904,0.01,100,FALSE,57,1000,0.057
1905,0.01,100,FALSE,80,1000,0.08
1906,0.01,100,FALSE,190,1000,0.19
1907,0.01,100,FALSE,122,1000,0.122
1908,0.01,100,FALSE,139,1000,0.139
1909,0.01,100,FALSE,381,1000,0.381
1910,0.01,100,FALSE,98,1000,0.098
1911,0.01,100,FALSE,213,1000,0.213
1912,0.01,100,FALSE,103,1000,0.103
1913,0.01,100,FALSE,65,1000,0.065
1914,0.01,100,FALSE,65,1000,0.065
1915,0.01,30,TRUE,77,1000,0.077
1916,0.01,30,TRUE,77,1000,0.077
1917,0.01,30,TRUE,88,1000,0.088
1918,0.01,30,TRUE,111,1000,0.111
1919,0.01,30,TRUE,16,1000,0.016
1920,0.01,30,TRUE,0,1000,0
1921,0.01,30,TRUE,58,1000,0.058
1922,0.01,30,TRUE,102,1000,0.102
1923,0.01,30,TRUE,88,1000,0.088
1924,0.01,30,TRUE,98,1000,0.098
1925,0.01,30,TRUE,39,1000,0.039
1926,0.01,30,FALSE,50,1000,0.05
1927,0.01,30,FALSE,94,1000,0.094
1928,0.01,30,FALSE,68,1000,0.068
1929,0.01,30,FALSE,118,1000,0.118
1930,0.01,30,FALSE,4,1000,0.004
1931,0.01,30,FALSE,792,1000,0.792
1932,0.01,30,FALSE,125,1000,0.125
1933,0.01,30,FALSE,193,1000,0.193
1934,0.01,30,FALSE,112,1000,0.112
1935,0.01,30,FALSE,68,1000,0.068
1936,0.01,30,FALSE,69,1000,0.069
1937,0.01,50,TRUE,52,1000,0.052
1938,0.01,50,TRUE,73,1000,0.073
1939,0.01,50,TRUE,94,1000,0.094
1940,0.01,50,TRUE,300,1000,0.3
1941,0.01,50,TRUE,127,1000,0.127
1942,0.01,50,TRUE,144,1000,0.144
1943,0.01,50,TRUE,0,1000,0
1944,0.01,50,TRUE,118,1000,0.118
1945,0.01,50,TRUE,113,1000,0.113
1946,0.01,50,TRUE,90,1000,0.09
1947,0.01,50,TRUE,58,1000,0.058
1948,0.01,50,FALSE,69,1000,0.069
1949,0.01,50,FALSE,126,1000,0.126
1950,0.01,50,FALSE,132,1000,0.132
1951,0.01,50,FALSE,91,1000,0.091
1952,0.01,50,FALSE,187,1000,0.187
1953,0.01,50,FALSE,369,1000,0.369
1954,0.01,50,FALSE,110,1000,0.11
1955,0.01,50,FALSE,113,1000,0.113
1956,0.01,50,FALSE,91,1000,0.091
1957,0.01,50,FALSE,91,1000,0.091
1958,0.01,50,FALSE,53,1000,0.053
1959,0.01,100,TRUE,59,1000,0.059
1960,0.01,100,TRUE,77,1000,0.077
1961,0.01,100,TRUE,95,1000,0.095
1962,0.01,100,TRUE,84,1000,0.084
1963,0.01,100,TRUE,130,1000,0.13
1964,0.01,100,TRUE,17,1000,0.017
1965,0.01,100,TRUE,67,1000,0.067
1966,0.01,100,TRUE,109,1000,0.109
1967,0.01,100,TRUE,83,1000,0.083
1968,0.01,100,TRUE,75,1000,0.075
1969,0.01,100,TRUE,57,1000,0.057
1970,0.01,100,FALSE,77,1000,0.077
1971,0.01,100,FALSE,99,1000,0.099
1972,0.01,100,FALSE,78,1000,0.078
1973,0.01,100,FALSE,116,1000,0.116
1974,0.01,100,FALSE,30,1000,0.03
1975,0.01,100,FALSE,160,1000,0.16
1976,0.01,100,FALSE,99,1000,0.099
1977,0.01,100,FALSE,153,1000,0.153
1978,0.01,100,FALSE,96,1000,0.096
1979,0.01,100,FALSE,79,1000,0.079
1980,0.01,100,FALSE,49,1000,0.049
1981,0.01,30,TRUE,114,1000,0.114
1982,0.01,30,TRUE,87,1000,0.087
1983,0.01,30,TRUE,237,1000,0.237
1984,0.01,30,TRUE,81,1000,0.081
1985,0.01,30,TRUE,162,1000,0.162
1986,0.01,30,TRUE,196,1000,0.196
1987,0.01,30,TRUE,134,1000,0.134
1988,0.01,30,TRUE,125,1000,0.125
1989,0.01,30,TRUE,83,1000,0.083
1990,0.01,30,TRUE,80,1000,0.08
1991,0.01,30,TRUE,69,1000,0.069
1992,0.01,30,FALSE,62,1000,0.062
1993,0.01,30,FALSE,93,1000,0.093
1994,0.01,30,FALSE,81,1000,0.081
1995,0.01,30,FALSE,127,1000,0.127
1996,0.01,30,FALSE,140,1000,0.14
1997,0.01,30,FALSE,401,1000,0.401
1998,0.01,30,FALSE,35,1000,0.035
1999,0.01,30,FALSE,292,1000,0.292
2000,0.01,30,FALSE,99,1000,0.099
2001,0.01,30,FALSE,82,1000,0.082
2002,0.01,30,FALSE,44,1000,0.044
2003,0.01,50,TRUE,62,1000,0.062
2004,0.01,50,TRUE,72,1000,0.072
2005,0.01,50,TRUE,270,1000,0.27
2006,0.01,50,TRUE,107,1000,0.107
2007,0.01,50,TRUE,102,1000,0.102
2008,0.01,50,TRUE,234,1000,0.234
2009,0.01,50,TRUE,98,1000,0.098
2010,0.01,50,TRUE,104,1000,0.104
2011,0.01,50,TRUE,101,1000,0.101
2012,0.01,50,TRUE,70,1000,0.07
2013,0.01,50,TRUE,77,1000,0.077
2014,0.01,50,FALSE,58,1000,0.058
2015,0.01,50,FALSE,85,1000,0.085
2016,0.01,50,FALSE,115,1000,0.115
2017,0.01,50,FALSE,116,1000,0.116
2018,0.01,50,FALSE,106,1000,0.106
2019,0.01,50,FALSE,114,1000,0.114
2020,0.01,50,FALSE,239,1000,0.239
2021,0.01,50,FALSE,798,1000,0.798
2022,0.01,50,FALSE,67,1000,0.067
2023,0.01,50,FALSE,104,1000,0.104
2024,0.01,50,FALSE,57,1000,0.057
2025,0.01,100,TRUE,52,1000,0.052
2026,0.01,100,TRUE,81,1000,0.081
2027,0.01,100,TRUE,75,1000,0.075
2028,0.01,100,TRUE,188,1000,0.188
2029,0.01,100,TRUE,410,1000,0.41
2030,0.01,100,TRUE,145,1000,0.145
2031,0.01,100,TRUE,64,1000,0.064
2032,0.01,100,TRUE,533,1000,0.533
2033,0.01,100,TRUE,112,1000,0.112
2034,0.01,100,TRUE,77,1000,0.077
2035,0.01,100,TRUE,59,1000,0.059
2036,0.01,100,FALSE,65,1000,0.065
2037,0.01,100,FALSE,81,1000,0.081
2038,0.01,100,FALSE,131,1000,0.131
2039,0.01,100,FALSE,21,1000,0.021
2040,0.01,100,FALSE,134,1000,0.134
2041,0.01,100,FALSE,99,1000,0.099
2042,0.01,100,FALSE,278,1000,0.278
2043,0.01,100,FALSE,80,1000,0.08
2044,0.01,100,FALSE,117,1000,0.117
2045,0.01,100,FALSE,83,1000,0.083
2046,0.01,100,FALSE,49,1000,0.049
2047,0.01,30,TRUE,63,1000,0.063
2048,0.01,30,TRUE,114,1000,0.114
2049,0.01,30,TRUE,83,1000,0.083
2050,0.01,30,TRUE,53,1000,0.053
2051,0.01,30,TRUE,97,1000,0.097
2052,0.01,30,TRUE,103,1000,0.103
2053,0.01,30,TRUE,50,1000,0.05
2054,0.01,30,TRUE,312,1000,0.312
2055,0.01,30,TRUE,389,1000,0.389
2056,0.01,30,TRUE,74,1000,0.074
2057,0.01,30,TRUE,49,1000,0.049
2058,0.01,30,FALSE,104,1000,0.104
2059,0.01,30,FALSE,72,1000,0.072
2060,0.01,30,FALSE,102,1000,0.102
2061,0.01,30,FALSE,128,1000,0.128
2062,0.01,30,FALSE,131,1000,0.131
2063,0.01,30,FALSE,27,1000,0.027
2064,0.01,30,FALSE,121,1000,0.121
2065,0.01,30,FALSE,189,1000,0.189
2066,0.01,30,FALSE,202,1000,0.202
2067,0.01,30,FALSE,86,1000,0.086
2068,0.01,30,FALSE,66,1000,0.066
2069,0.01,50,TRUE,80,1000,0.08
2070,0.01,50,TRUE,91,1000,0.091
2071,0.01,50,TRUE,140,1000,0.14
2072,0.01,50,TRUE,175,1000,0.175
2073,0.01,50,TRUE,30,1000,0.03
2074,0.01,50,TRUE,65,1000,0.065
2075,0.01,50,TRUE,205,1000,0.205
2076,0.01,50,TRUE,99,1000,0.099
2077,0.01,50,TRUE,114,1000,0.114
2078,0.01,50,TRUE,78,1000,0.078
2079,0.01,50,TRUE,47,1000,0.047
2080,0.01,50,FALSE,61,1000,0.061
2081,0.01,50,FALSE,87,1000,0.087
2082,0.01,50,FALSE,115,1000,0.115
2083,0.01,50,FALSE,130,1000,0.13
2084,0.01,50,FALSE,234,1000,0.234
2085,0.01,50,FALSE,134,1000,0.134
2086,0.01,50,FALSE,108,1000,0.108
2087,0.01,50,FALSE,89,1000,0.089
2088,0.01,50,FALSE,90,1000,0.09
2089,0.01,50,FALSE,101,1000,0.101
2090,0.01,50,FALSE,84,1000,0.084
2091,0.01,100,TRUE,58,1000,0.058
2092,0.01,100,TRUE,105,1000,0.105
2093,0.01,100,TRUE,118,1000,0.118
2094,0.01,100,TRUE,218,1000,0.218
2095,0.01,100,TRUE,117,1000,0.117
2096,0.01,100,TRUE,47,1000,0.047
2097,0.01,100,TRUE,133,1000,0.133
2098,0.01,100,TRUE,32,1000,0.032
2099,0.01,100,TRUE,102,1000,0.102
2100,0.01,100,TRUE,77,1000,0.077
2101,0.01,100,TRUE,54,1000,0.054
2102,0.01,100,FALSE,53,1000,0.053
2103,0.01,100,FALSE,170,1000,0.17
2104,0.01,100,FALSE,158,1000,0.158
2105,0.01,100,FALSE,0,1000,0
2106,0.01,100,FALSE,89,1000,0.089
2107,0.01,100,FALSE,279,1000,0.279
2108,0.01,100,FALSE,238,1000,0.238
2109,0.01,100,FALSE,139,1000,0.139
2110,0.01,100,FALSE,109,1000,0.109
2111,0.01,100,FALSE,15,1000,0.015
2112,0.01,100,FALSE,70,1000,0.07
2113,0.01,30,TRUE,48,1000,0.048
2114,0.01,30,TRUE,114,1000,0.114
2115,0.01,30,TRUE,65,1000,0.065
2116,0.01,30,TRUE,48,1000,0.048
2117,0.01,30,TRUE,315,1000,0.315
2118,0.01,30,TRUE,129,1000,0.129
2119,0.01,30,TRUE,109,1000,0.109
2120,0.01,30,TRUE,101,1000,0.101
2121,0.01,30,TRUE,101,1000,0.101
2122,0.01,30,TRUE,203,1000,0.203
2123,0.01,30,TRUE,46,1000,0.046
2124,0.01,30,FALSE,61,1000,0.061
2125,0.01,30,FALSE,81,1000,0.081
2126,0.01,30,FALSE,84,1000,0.084
2127,0.01,30,FALSE,554,1000,0.554
2128,0.01,30,FALSE,5,1000,0.005
2129,0.01,30,FALSE,119,1000,0.119
2130,0.01,30,FALSE,54,1000,0.054
2131,0.01,30,FALSE,25,1000,0.025
2132,0.01,30,FALSE,98,1000,0.098
2133,0.01,30,FALSE,82,1000,0.082
2134,0.01,30,FALSE,65,1000,0.065
2135,0.01,50,TRUE,57,1000,0.057
2136,0.01,50,TRUE,161,1000,0.161
2137,0.01,50,TRUE,131,1000,0.131
2138,0.01,50,TRUE,138,1000,0.138
2139,0.01,50,TRUE,110,1000,0.11
2140,0.01,50,TRUE,129,1000,0.129
2141,0.01,50,TRUE,56,1000,0.056
2142,0.01,50,TRUE,287,1000,0.287
2143,0.01,50,TRUE,139,1000,0.139
2144,0.01,50,TRUE,81,1000,0.081
2145,0.01,50,TRUE,67,1000,0.067
2146,0.01,50,FALSE,51,1000,0.051
2147,0.01,50,FALSE,100,1000,0.1
2148,0.01,50,FALSE,155,1000,0.155
2149,0.01,50,FALSE,0,1000,0
2150,0.01,50,FALSE,341,1000,0.341
2151,0.01,50,FALSE,150,1000,0.15
2152,0.01,50,FALSE,31,1000,0.031
2153,0.01,50,FALSE,113,1000,0.113
2154,0.01,50,FALSE,141,1000,0.141
2155,0.01,50,FALSE,68,1000,0.068
2156,0.01,50,FALSE,69,1000,0.069
2157,0.01,100,TRUE,53,1000,0.053
2158,0.01,100,TRUE,99,1000,0.099
2159,0.01,100,TRUE,87,1000,0.087
2160,0.01,100,TRUE,75,1000,0.075
2161,0.01,100,TRUE,86,1000,0.086
2162,0.01,100,TRUE,160,1000,0.16
2163,0.01,100,TRUE,55,1000,0.055
2164,0.01,100,TRUE,0,1000,0
2165,0.01,100,TRUE,104,1000,0.104
2166,0.01,100,TRUE,83,1000,0.083
2167,0.01,100,TRUE,57,1000,0.057
2168,0.01,100,FALSE,93,1000,0.093
2169,0.01,100,FALSE,88,1000,0.088
2170,0.01,100,FALSE,450,1000,0.45
2171,0.01,100,FALSE,84,1000,0.084
2172,0.01,100,FALSE,116,1000,0.116
2173,0.01,100,FALSE,114,1000,0.114
2174,0.01,100,FALSE,345,1000,0.345
2175,0.01,100,FALSE,130,1000,0.13
2176,0.01,100,FALSE,117,1000,0.117
2177,0.01,100,FALSE,84,1000,0.084
2178,0.01,100,FALSE,69,1000,0.069
2179,0.01,30,TRUE,67,1000,0.067
2180,0.01,30,TRUE,55,1000,0.055
2181,0.01,30,TRUE,116,1000,0.116
2182,0.01,30,TRUE,109,1000,0.109
2183,0.01,30,TRUE,117,1000,0.117
2184,0.01,30,TRUE,264,1000,0.264
2185,0.01,30,TRUE,102,1000,0.102
2186,0.01,30,TRUE,90,1000,0.09
2187,0.01,30,TRUE,24,1000,0.024
2188,0.01,30,TRUE,83,1000,0.083
2189,0.01,30,TRUE,80,1000,0.08
2190,0.01,30,FALSE,58,1000,0.058
2191,0.01,30,FALSE,108,1000,0.108
2192,0.01,30,FALSE,101,1000,0.101
2193,0.01,30,FALSE,111,1000,0.111
2194,0.01,30,FALSE,87,1000,0.087
2195,0.01,30,FALSE,77,1000,0.077
2196,0.01,30,FALSE,80,1000,0.08
2197,0.01,30,FALSE,49,1000,0.049
2198,0.01,30,FALSE,90,1000,0.09
2199,0.01,30,FALSE,78,1000,0.078
2200,0.01,30,FALSE,61,1000,0.061
2201,0.01,50,TRUE,49,1000,0.049
2202,0.01,50,TRUE,78,1000,0.078
2203,0.01,50,TRUE,85,1000,0.085
2204,0.01,50,TRUE,101,1000,0.101
2205,0.01,50,TRUE,109,1000,0.109
2206,0.01,50,TRUE,779,1000,0.779
2207,0.01,50,TRUE,108,1000,0.108
2208,0.01,50,TRUE,142,1000,0.142
2209,0.01,50,TRUE,97,1000,0.097
2210,0.01,50,TRUE,79,1000,0.079
2211,0.01,50,TRUE,57,1000,0.057
2212,0.01,50,FALSE,52,1000,0.052
2213,0.01,50,FALSE,23,1000,0.023
2214,0.01,50,FALSE,127,1000,0.127
2215,0.01,50,FALSE,120,1000,0.12
2216,0.01,50,FALSE,108,1000,0.108
2217,0.01,50,FALSE,126,1000,0.126
2218,0.01,50,FALSE,192,1000,0.192
2219,0.01,50,FALSE,306,1000,0.306
2220,0.01,50,FALSE,159,1000,0.159
2221,0.01,50,FALSE,83,1000,0.083
2222,0.01,50,FALSE,57,1000,0.057
2223,0.01,100,TRUE,52,1000,0.052
2224,0.01,100,TRUE,68,1000,0.068
2225,0.01,100,TRUE,115,1000,0.115
2226,0.01,100,TRUE,101,1000,0.101
2227,0.01,100,TRUE,0,1000,0
2228,0.01,100,TRUE,151,1000,0.151
2229,0.01,100,TRUE,234,1000,0.234
2230,0.01,100,TRUE,159,1000,0.159
2231,0.01,100,TRUE,110,1000,0.11
2232,0.01,100,TRUE,99,1000,0.099
2233,0.01,100,TRUE,54,1000,0.054
2234,0.01,100,FALSE,65,1000,0.065
2235,0.01,100,FALSE,87,1000,0.087
2236,0.01,100,FALSE,71,1000,0.071
2237,0.01,100,FALSE,116,1000,0.116
2238,0.01,100,FALSE,504,1000,0.504
2239,0.01,100,FALSE,366,1000,0.366
2240,0.01,100,FALSE,57,1000,0.057
2241,0.01,100,FALSE,166,1000,0.166
2242,0.01,100,FALSE,88,1000,0.088
2243,0.01,100,FALSE,89,1000,0.089
2244,0.01,100,FALSE,46,1000,0.046
2245,0.01,30,TRUE,65,1000,0.065
2246,0.01,30,TRUE,97,1000,0.097
2247,0.01,30,TRUE,91,1000,0.091
2248,0.01,30,TRUE,100,1000,0.1
2249,0.01,30,TRUE,113,1000,0.113
2250,0.01,30,TRUE,118,1000,0.118
2251,0.01,30,TRUE,6,1000,0.006
2252,0.01,30,TRUE,147,1000,0.147
2253,0.01,30,TRUE,131,1000,0.131
2254,0.01,30,TRUE,582,1000,0.582
2255,0.01,30,TRUE,65,1000,0.065
2256,0.01,30,FALSE,51,1000,0.051
2257,0.01,30,FALSE,67,1000,0.067
2258,0.01,30,FALSE,83,1000,0.083
2259,0.01,30,FALSE,129,1000,0.129
2260,0.01,30,FALSE,123,1000,0.123
2261,0.01,30,FALSE,181,1000,0.181
2262,0.01,30,FALSE,33,1000,0.033
2263,0.01,30,FALSE,67,1000,0.067
2264,0.01,30,FALSE,105,1000,0.105
2265,0.01,30,FALSE,91,1000,0.091
2266,0.01,30,FALSE,90,1000,0.09
2267,0.01,50,TRUE,67,1000,0.067
2268,0.01,50,TRUE,77,1000,0.077
2269,0.01,50,TRUE,78,1000,0.078
2270,0.01,50,TRUE,418,1000,0.418
2271,0.01,50,TRUE,63,1000,0.063
2272,0.01,50,TRUE,178,1000,0.178
2273,0.01,50,TRUE,26,1000,0.026
2274,0.01,50,TRUE,104,1000,0.104
2275,0.01,50,TRUE,72,1000,0.072
2276,0.01,50,TRUE,81,1000,0.081
2277,0.01,50,TRUE,68,1000,0.068
2278,0.01,50,FALSE,50,1000,0.05
2279,0.01,50,FALSE,79,1000,0.079
2280,0.01,50,FALSE,118,1000,0.118
2281,0.01,50,FALSE,562,1000,0.562
2282,0.01,50,FALSE,0,1000,0
2283,0.01,50,FALSE,110,1000,0.11
2284,0.01,50,FALSE,90,1000,0.09
2285,0.01,50,FALSE,21,1000,0.021
2286,0.01,50,FALSE,305,1000,0.305
2287,0.01,50,FALSE,91,1000,0.091
2288,0.01,50,FALSE,60,1000,0.06
2289,0.01,100,TRUE,50,1000,0.05
2290,0.01,100,TRUE,104,1000,0.104
2291,0.01,100,TRUE,130,1000,0.13
2292,0.01,100,TRUE,104,1000,0.104
2293,0.01,100,TRUE,119,1000,0.119
2294,0.01,100,TRUE,99,1000,0.099
2295,0.01,100,TRUE,148,1000,0.148
2296,0.01,100,TRUE,150,1000,0.15
2297,0.01,100,TRUE,110,1000,0.11
2298,0.01,100,TRUE,83,1000,0.083
2299,0.01,100,TRUE,87,1000,0.087
2300,0.01,100,FALSE,52,1000,0.052
2301,0.01,100,FALSE,86,1000,0.086
2302,0.01,100,FALSE,150,1000,0.15
2303,0.01,100,FALSE,103,1000,0.103
2304,0.01,100,FALSE,121,1000,0.121
2305,0.01,100,FALSE,125,1000,0.125
2306,0.01,100,FALSE,118,1000,0.118
2307,0.01,100,FALSE,91,1000,0.091
2308,0.01,100,FALSE,111,1000,0.111
2309,0.01,100,FALSE,88,1000,0.088
2310,0.01,100,FALSE,73,1000,0.073
2311,0.01,30,TRUE,57,1000,0.057
2312,0.01,30,TRUE,90,1000,0.09
2313,0.01,30,TRUE,124,1000,0.124
2314,0.01,30,TRUE,85,1000,0.085
2315,0.01,30,TRUE,67,1000,0.067
2316,0.01,30,TRUE,119,1000,0.119
2317,0.01,30,TRUE,241,1000,0.241
2318,0.01,30,TRUE,272,1000,0.272
2319,0.01,30,TRUE,103,1000,0.103
2320,0.01,30,TRUE,77,1000,0.077
2321,0.01,30,TRUE,99,1000,0.099
2322,0.01,30,FALSE,52,1000,0.052
2323,0.01,30,FALSE,77,1000,0.077
2324,0.01,30,FALSE,105,1000,0.105
2325,0.01,30,FALSE,452,1000,0.452
2326,0.01,30,FALSE,63,1000,0.063
2327,0.01,30,FALSE,13,1000,0.013
2328,0.01,30,FALSE,118,1000,0.118
2329,0.01,30,FALSE,98,1000,0.098
2330,0.01,30,FALSE,42,1000,0.042
2331,0.01,30,FALSE,74,1000,0.074
2332,0.01,30,FALSE,64,1000,0.064
2333,0.01,50,TRUE,72,1000,0.072
2334,0.01,50,TRUE,83,1000,0.083
2335,0.01,50,TRUE,103,1000,0.103
2336,0.01,50,TRUE,119,1000,0.119
2337,0.01,50,TRUE,98,1000,0.098
2338,0.01,50,TRUE,68,1000,0.068
2339,0.01,50,TRUE,461,1000,0.461
2340,0.01,50,TRUE,102,1000,0.102
2341,0.01,50,TRUE,228,1000,0.228
2342,0.01,50,TRUE,92,1000,0.092
2343,0.01,50,TRUE,59,1000,0.059
2344,0.01,50,FALSE,57,1000,0.057
2345,0.01,50,FALSE,72,1000,0.072
2346,0.01,50,FALSE,47,1000,0.047
2347,0.01,50,FALSE,121,1000,0.121
2348,0.01,50,FALSE,519,1000,0.519
2349,0.01,50,FALSE,21,1000,0.021
2350,0.01,50,FALSE,100,1000,0.1
2351,0.01,50,FALSE,577,1000,0.577
2352,0.01,50,FALSE,120,1000,0.12
2353,0.01,50,FALSE,93,1000,0.093
2354,0.01,50,FALSE,60,1000,0.06
2355,0.01,100,TRUE,49,1000,0.049
2356,0.01,100,TRUE,52,1000,0.052
2357,0.01,100,TRUE,102,1000,0.102
2358,0.01,100,TRUE,145,1000,0.145
2359,0.01,100,TRUE,341,1000,0.341
2360,0.01,100,TRUE,133,1000,0.133
2361,0.01,100,TRUE,113,1000,0.113
2362,0.01,100,TRUE,34,1000,0.034
2363,0.01,100,TRUE,49,1000,0.049
2364,0.01,100,TRUE,64,1000,0.064
2365,0.01,100,TRUE,50,1000,0.05
2366,0.01,100,FALSE,52,1000,0.052
2367,0.01,100,FALSE,77,1000,0.077
2368,0.01,100,FALSE,82,1000,0.082
2369,0.01,100,FALSE,111,1000,0.111
2370,0.01,100,FALSE,130,1000,0.13
2371,0.01,100,FALSE,97,1000,0.097
2372,0.01,100,FALSE,196,1000,0.196
2373,0.01,100,FALSE,0,1000,0
2374,0.01,100,FALSE,77,1000,0.077
2375,0.01,100,FALSE,78,1000,0.078
2376,0.01,100,FALSE,48,1000,0.048
2377,0.01,30,TRUE,52,1000,0.052
2378,0.01,30,TRUE,103,1000,0.103
2379,0.01,30,TRUE,102,1000,0.102
2380,0.01,30,TRUE,89,1000,0.089
2381,0.01,30,TRUE,0,1000,0
2382,0.01,30,TRUE,106,1000,0.106
2383,0.01,30,TRUE,277,1000,0.277
2384,0.01,30,TRUE,98,1000,0.098
2385,0.01,30,TRUE,66,1000,0.066
2386,0.01,30,TRUE,83,1000,0.083
2387,0.01,30,TRUE,55,1000,0.055
2388,0.01,30,FALSE,58,1000,0.058
2389,0.01,30,FALSE,106,1000,0.106
2390,0.01,30,FALSE,120,1000,0.12
2391,0.01,30,FALSE,91,1000,0.091
2392,0.01,30,FALSE,61,1000,0.061
2393,0.01,30,FALSE,260,1000,0.26
2394,0.01,30,FALSE,70,1000,0.07
2395,0.01,30,FALSE,140,1000,0.14
2396,0.01,30,FALSE,90,1000,0.09
2397,0.01,30,FALSE,7,1000,0.007
2398,0.01,30,FALSE,58,1000,0.058
2399,0.01,50,TRUE,96,1000,0.096
2400,0.01,50,TRUE,80,1000,0.08
2401,0.01,50,TRUE,93,1000,0.093
2402,0.01,50,TRUE,158,1000,0.158
2403,0.01,50,TRUE,73,1000,0.073
2404,0.01,50,TRUE,95,1000,0.095
2405,0.01,50,TRUE,135,1000,0.135
2406,0.01,50,TRUE,118,1000,0.118
2407,0.01,50,TRUE,35,1000,0.035
2408,0.01,50,TRUE,67,1000,0.067
2409,0.01,50,TRUE,68,1000,0.068
2410,0.01,50,FALSE,58,1000,0.058
2411,0.01,50,FALSE,73,1000,0.073
2412,0.01,50,FALSE,47,1000,0.047
2413,0.01,50,FALSE,97,1000,0.097
2414,0.01,50,FALSE,81,1000,0.081
2415,0.01,50,FALSE,179,1000,0.179
2416,0.01,50,FALSE,144,1000,0.144
2417,0.01,50,FALSE,48,1000,0.048
2418,0.01,50,FALSE,71,1000,0.071
2419,0.01,50,FALSE,81,1000,0.081
2420,0.01,50,FALSE,65,1000,0.065
2421,0.01,100,TRUE,52,1000,0.052
2422,0.01,100,TRUE,73,1000,0.073
2423,0.01,100,TRUE,125,1000,0.125
2424,0.01,100,TRUE,118,1000,0.118
2425,0.01,100,TRUE,74,1000,0.074
2426,0.01,100,TRUE,126,1000,0.126
2427,0.01,100,TRUE,110,1000,0.11
2428,0.01,100,TRUE,643,1000,0.643
2429,0.01,100,TRUE,135,1000,0.135
2430,0.01,100,TRUE,189,1000,0.189
2431,0.01,100,TRUE,77,1000,0.077
2432,0.01,100,FALSE,68,1000,0.068
2433,0.01,100,FALSE,93,1000,0.093
2434,0.01,100,FALSE,109,1000,0.109
2435,0.01,100,FALSE,134,1000,0.134
2436,0.01,100,FALSE,105,1000,0.105
2437,0.01,100,FALSE,319,1000,0.319
2438,0.01,100,FALSE,174,1000,0.174
2439,0.01,100,FALSE,315,1000,0.315
2440,0.01,100,FALSE,82,1000,0.082
2441,0.01,100,FALSE,143,1000,0.143
2442,0.01,100,FALSE,64,1000,0.064
2443,0.01,30,TRUE,60,1000,0.06
2444,0.01,30,TRUE,116,1000,0.116
2445,0.01,30,TRUE,143,1000,0.143
2446,0.01,30,TRUE,120,1000,0.12
2447,0.01,30,TRUE,39,1000,0.039
2448,0.01,30,TRUE,125,1000,0.125
2449,0.01,30,TRUE,861,1000,0.861
2450,0.01,30,TRUE,104,1000,0.104
2451,0.01,30,TRUE,123,1000,0.123
2452,0.01,30,TRUE,94,1000,0.094
2453,0.01,30,TRUE,12,1000,0.012
2454,0.01,30,FALSE,55,1000,0.055
2455,0.01,30,FALSE,110,1000,0.11
2456,0.01,30,FALSE,78,1000,0.078
2457,0.01,30,FALSE,121,1000,0.121
2458,0.01,30,FALSE,115,1000,0.115
2459,0.01,30,FALSE,154,1000,0.154
2460,0.01,30,FALSE,267,1000,0.267
2461,0.01,30,FALSE,45,1000,0.045
2462,0.01,30,FALSE,681,1000,0.681
2463,0.01,30,FALSE,74,1000,0.074
2464,0.01,30,FALSE,58,1000,0.058
2465,0.01,50,TRUE,53,1000,0.053
2466,0.01,50,TRUE,82,1000,0.082
2467,0.01,50,TRUE,91,1000,0.091
2468,0.01,50,TRUE,98,1000,0.098
